pl_name,default_flag,pl_masse,ra,dec,glon,glat,st_teff,sy_dist,sy_disterr1,sy_disterr2
TOI-2338 b,1,1900.61387,81.3445824,-34.6682491,238.66016,-31.85846,5581.0,313.996,1.98,-1.956
PZ Tel b,1,8581.36699,283.2745823,-50.1808952,346.15058,-20.75401,,47.0648,0.1347,-0.1338
K2-348 c,1,,130.8783479,24.4229559,200.78923,34.69497,5077.0,201.856,1.5,-1.479
K2-114 b,1,638.8351,127.882912,11.922255,213.24587,27.55072,4920.0,475.758,8.252,-7.98
TOI-500 c,1,,106.559098,-47.5878156,258.09657,-17.33308,4440.0,47.3924,0.0473,-0.0473
K2-353 b,1,,201.6168564,-2.2819018,320.32185,59.40196,5698.0,268.515,3.729,-3.629
Kepler-432 b,1,1719.4603,293.2822344,48.2859173,80.63315,13.48812,4995.0,848.023,20.1675,-20.1675
TOI-1201 b,1,6.28,42.2476999,-14.5372835,194.18797,-59.89292,3476.0,37.8871,0.0516,-0.0516
Kepler-210 b,1,,292.5034196,43.0832188,75.60062,11.68733,4559.0,232.75,0.827,-0.827
bet Pic c,1,3222.46222,86.8212337,-51.066148,258.36341,-30.61167,,19.7442,0.132,-0.1303
HD 70642 b,1,,125.3661079,-39.7044432,257.61105,-1.67291,5732.0,29.276,0.0276,-0.0275
HD 25015 b,1,2884.92845,59.4335463,-20.2673347,214.13004,-47.04317,,37.433,0.0689,-0.0687
HD 191806 b,1,2966.61035,302.368758,52.2767265,87.04635,10.30093,,65.6668,0.1125,-0.112
HD 95544 b,1,1913.64484,166.3231784,81.0389868,127.80884,35.06048,,87.8049,0.2031,-0.2022
HD 103891 b,1,,179.4382907,-8.5486195,281.02942,52.0254,6072.0,55.5213,0.4446,-0.4378
HIP 948 b,1,6547.26518,2.9276336,-39.2304879,334.79486,-75.33975,,34.8523,0.0582,-0.0581
HD 30562 b,1,,72.1529519,-5.6751152,203.39812,-29.82337,5882.0,26.1597,0.0564,-0.0563
HIP 67537 b,1,4309.11754,207.5808445,-39.9008996,315.03364,21.58307,,116.046,0.65,-0.65
HD 69123 b,1,,123.55499,-35.4899246,253.3171,-0.49479,4842.0,75.116,0.35245,-0.35245
K2-19 d,1,10.0,174.9602543,0.603596,267.02928,58.39355,5322.0,289.827,5.68,-5.469
TOI-1411 b,1,,232.946047,47.0555507,76.25875,52.90913,4266.0,32.4778,0.0225,-0.0225
LHS 1678 b,1,0.35,68.1789866,-39.7908744,243.29836,-42.91686,3490.0,19.8782,0.0094,-0.0094
K2-117 c,1,,133.8557342,10.4692176,217.62487,32.24587,3778.0,101.632,0.374,-0.372
TOI-2411 b,1,,20.9224567,-8.7017944,146.91654,-70.05717,4099.0,59.5362,0.2878,-0.2852
CoRoT-18 b,1,1102.82,98.1724172,-0.0316045,210.8191,-4.18491,5440.0,764.889,27.614,-25.784
WASP-70 A b,1,187.512,315.4771912,-13.4333821,35.19027,-34.92739,5763.0,222.355,2.888,-2.816
HD 179949 b,1,,288.8890182,-24.1797939,13.45534,-15.78659,6168.0,27.4573,0.0578,-0.0577
HD 29399 b,1,,68.3903471,-62.8237576,273.73658,-39.47193,4845.0,44.1518,0.1069,-0.1069
TOI-2285 b,1,19.5,332.5632644,58.7060934,103.28849,2.12357,3491.0,42.409,0.047,-0.047
K2-253 b,1,,186.0853062,-6.3789537,290.87617,55.85724,6027.0,876.565,28.779,-27.037
TOI-500 e,1,,106.559098,-47.5878156,258.09657,-17.33308,4440.0,47.3924,0.0473,-0.0473
Kepler-1052 b,1,,295.34273,46.6022134,79.73343,11.487,5888.0,943.444,17.198,-17.198
NGTS-20 b,1,947.12865,46.2926368,-21.9336472,210.62958,-59.23645,5980.0,382.898,7.433,-7.159
K2-34 b,1,,127.5787231,22.2359194,202.13873,31.13427,6168.0,348.646,6.323,-6.106
K2-25 b,1,24.5,63.2739346,15.2477027,178.25572,-25.29268,3207.0,44.9565,0.1664,-0.1653
TOI-544 b,1,,82.2900716,-0.3428983,203.53877,-18.38577,4369.0,41.1166,0.0736,-0.0732
TOI-674 b,1,23.6,164.5865592,-36.8581092,279.02972,20.70965,3514.0,46.0851,0.1159,-0.1153
TOI-824 b,1,18.467,222.1654705,-57.5888666,318.14918,1.77774,4600.0,63.9262,0.1435,-0.1428
K2-84 b,1,,55.8093566,16.6344396,171.58123,-29.57966,5652.0,284.876,2.264,-2.229
EPIC 201754305 d,1,,175.0972238,4.5574311,262.91176,61.77713,,334.967,4.1785,-4.1785
TOI-558 b,1,1147.36055,42.2915093,-58.0246828,277.39489,-52.87029,6466.0,402.63,3.855,-3.784
NGTS-1 b,1,258.07796,82.7142134,-36.6309812,241.19241,-31.20101,3916.0,218.121,1.037,-1.037
K2-8 c,1,,169.7935178,-0.2844389,260.18944,54.74227,4870.0,403.513,11.6715,-11.6715
NGTS-13 b,1,1538.2972,176.2402326,-38.1397158,288.79758,22.90064,5819.0,647.595,15.059,-14.402
TOI-1227 b,1,,186.7673635,-72.4518501,301.07183,-9.66817,3072.0,100.641,0.573,-0.566
K2-83 c,1,,59.9013782,15.5587994,175.58174,-27.51381,3910.0,125.529,0.516,-0.512
K2-176 b,1,,58.2691796,17.9069486,172.45688,-27.02191,5428.0,247.302,3.676,-3.572
K2-66 b,1,21.3,331.5266563,-10.7115362,47.69523,-47.84963,5887.0,513.877,24.123,-22.087
K2-204 b,1,,17.3825067,-0.5177539,132.94761,-63.03714,5755.0,577.235,17.823,-16.805
K2-195 b,1,,199.8315191,-8.5095364,314.63917,53.72709,5713.0,315.014,4.204,-4.096
K2-4 b,1,,174.7455392,-3.9055746,270.75455,54.37609,4014.73,231.828,2.129,-2.091
K2-91 b,1,,63.2182348,24.2047218,171.03018,-19.32486,3622.0,62.5785,0.2828,-0.2803
K2-219 d,1,,12.8452963,8.8675474,122.90808,-54.0042,5753.0,325.4,4.842,-4.705
K2-37 b,1,,243.4509662,-24.7870527,350.73677,18.77075,5413.0,179.943,1.603,-1.575
K2-139 b,1,,289.066707,-17.9107147,19.45003,-13.40289,5370.0,153.856,0.932,-0.921
K2-189 b,1,,203.6214411,-15.0365158,318.13687,46.56042,5519.0,242.113,1.94,-1.91
HD 80606 b,1,1392.0954,140.6569501,50.6037764,167.42908,44.31146,5561.0,66.4711,0.1612,-0.1604
K2-193 b,1,,205.2371043,-11.0093342,322.04583,50.016,5817.0,411.923,3.646,-3.583
K2-170 c,1,,335.4506923,-14.5933554,45.05421,-53.03644,5748.0,392.872,6.502,-6.298
K2-24 b,1,19.0,242.5734559,-24.9906029,349.99931,19.20525,5625.0,170.562,1.36,-1.338
K2-5 c,1,,169.3034598,-1.8778254,261.1438,53.17264,3930.0,202.943,1.665,-1.639
K2-71 b,1,,341.7248656,-9.8816109,57.39839,-55.9696,4006.0,153.192,1.23,-1.211
K2-215 b,1,,18.4700795,6.1238647,133.02426,-56.30748,5704.0,403.964,6.434,-6.24
K2-69 b,1,,335.7596816,-10.4886817,51.1829,-51.35123,4127.0,180.697,1.583,-1.556
HD 108874 b,1,,187.6126029,22.8794399,253.57668,83.62475,5600.0,59.5175,0.1585,-0.1576
HD 177830 b,1,,286.3363574,25.9204327,57.68396,8.67193,4901.0,62.7674,0.1244,-0.1244
HD 108236 b,1,,186.5740627,-51.3630519,298.93443,11.31345,5660.0,64.5978,0.1943,-0.1932
HD 210277 b,1,,332.3748117,-7.5505962,52.34827,-46.96648,5538.0,21.2985,0.022,-0.022
HD 7924 b,1,,20.4956562,76.7101475,124.73557,13.94549,5131.0,16.9922,0.0072,-0.0072
HD 8574 b,1,,21.3033807,28.5660169,131.85171,-33.72006,6064.0,44.8264,0.094,-0.0936
Kepler-970 b,1,,289.6252192,40.7087351,72.46181,12.58685,4290.0,331.545,2.4355,-2.4355
HD 90156 b,1,,155.9801144,-29.645103,268.37226,23.15232,5599.0,21.9496,0.017,-0.0169
LkCa 15 b,1,,69.8241791,22.3508662,176.68976,-15.98175,4194.0,158.152,1.223,-1.204
HD 130322 b,1,,221.8857975,-0.2820782,353.2136,50.89111,5387.0,31.8766,0.0729,-0.0727
HD 102195 b,1,,176.4254063,2.8209912,267.21723,61.04918,5301.0,29.3386,0.0482,-0.048
HD 2638 b,1,,7.4990038,-5.76496,108.54273,-68.03566,5186.0,54.9621,0.1556,-0.1547
GJ 317 c,1,,130.2445254,-23.452809,246.79531,11.19034,,15.1968,0.013,-0.0129
GJ 414 A c,1,,167.7745044,30.4451688,198.37152,67.81292,4120.0,11.8893,0.0067,-0.0067
HD 46375 b,1,,98.3030763,5.4625071,205.99222,-1.54562,5285.0,29.5529,0.0383,-0.0383
HD 192310 b,1,,303.8284712,-27.0337556,15.62553,-29.40279,5166.0,8.79687,0.00925,-0.00924
HD 115954 b,1,,199.9853694,38.3691383,96.73653,77.27192,5957.0,87.6437,0.2763,-0.2747
HD 11505 b,1,2510.52659,28.2750265,-1.3284416,155.32706,-60.26284,,38.9679,0.1628,-0.1615
HD 32963 b,1,,76.9820146,26.3276805,177.53178,-8.39006,5727.0,38.0786,0.1009,-0.1003
HD 80869 b,1,1609.80088,140.7912931,33.9048294,190.98319,45.10696,,85.3951,0.5374,-0.5308
HD 55696 b,1,,108.0622029,-38.174639,249.5859,-12.614,6012.0,77.9693,0.1836,-0.1827
HD 125390 b,1,8646.20398,214.5387463,38.9669132,71.64737,68.40106,,153.647,0.854,-0.854
HD 34445 b,1,,79.4207483,7.3527156,195.0388,-17.02221,5879.0,46.0907,0.0996,-0.0991
GJ 15 A b,1,,4.6126677,44.0247296,116.69017,-18.44687,3607.0,3.56228,0.00055,-0.00055
GJ 15 A c,1,,4.6126677,44.0247296,116.69017,-18.44687,3607.0,3.56228,0.00055,-0.00055
HD 73267 b,1,1321.53052,129.0735123,-34.4594469,255.08557,3.79235,,50.4093,0.0729,-0.0726
HIP 97233 b,1,6098.17365,296.4221207,-0.6968794,38.57804,-12.37095,,102.275,0.407,-0.404
BD+60 1417 b,1,4767.4261,190.8875453,60.0143636,124.74559,57.0861,4993.0,44.9543,0.0593,-0.0592
HIP 75056 A b,1,7945.71018,230.0556856,-34.9255486,334.47993,18.675,,125.212,2.075,-2.01
KOI-4777.01,1,99.2,287.2621474,42.0322257,72.95336,14.74734,3515.0,172.245,1.243,-1.226
HIP 5763 b,1,,18.495343,16.4942738,130.72775,-46.03596,,31.9043,0.042,-0.0419
HIP 34222 b,1,,106.4257786,27.4704132,189.41356,15.03799,,22.8386,0.027,-0.0269
HIP 86221 b,1,,264.294875,27.896391,51.90862,27.63035,,29.4898,2.21962,-2.21962
Kepler-48 b,1,3.94,299.1393094,40.948939,76.08999,6.33882,5194.0,306.738,1.825,-1.804
NGTS-3 A b,1,756.4354,94.4447595,-35.706364,243.01044,-21.83176,5600.0,743.972,10.892,-10.588
K2-117 b,1,,133.8557342,10.4692176,217.62487,32.24587,3778.0,101.632,0.374,-0.372
HD 80913 b,1,7505.2,138.1021548,-81.768451,295.67668,-22.19486,,61.3603,0.0839,-0.0837
Kepler-52 d,1,,286.7380152,49.9757383,80.47826,18.08721,4263.0,321.542,2.42,-2.383
HD 195019 b,1,,307.0792427,18.7692509,61.15665,-11.47701,5751.0,37.6681,0.0669,-0.0667
ups And d,1,,24.1983534,41.4038147,132.00045,-20.66791,,13.4054,0.0635,-0.0629
K2-238 b,1,273.3338,347.7043164,-7.8575592,67.22735,-59.35657,5630.0,537.963,,
K2-285 e,1,10.7,349.3843458,1.3001522,80.67491,-53.68469,4975.0,154.961,1.161,-1.144
TOI-813 b,1,,72.6940102,-60.9054608,270.68093,-38.01792,5907.0,263.145,1.578,-1.56
HD 105779 b,1,,182.6612053,-16.9564908,289.119,44.81839,5792.0,55.2411,0.17,-0.169
16 Cyg B b,1,,295.4656422,50.5168243,83.33558,13.20446,5750.0,21.1397,0.011,-0.0111
ups And b,1,,24.1983534,41.4038147,132.00045,-20.66791,,13.4054,0.0635,-0.0629
K2-19 b,1,32.4,174.9602543,0.603596,267.02928,58.39355,5322.0,289.827,5.68,-5.469
GJ 876 e,1,14.6,343.3239737,-14.2665958,52.00313,-59.63511,,4.67517,0.00167,-0.00167
HD 217107 b,1,,344.5647243,-2.3954489,70.47402,-53.32407,5622.0,20.0619,0.0232,-0.0233
HD 187123 b,1,,296.7428786,34.41899,69.46581,4.67926,5790.0,45.9548,0.0716,-0.0714
HD 187123 c,1,,296.7428786,34.41899,69.46581,4.67926,5790.0,45.9548,0.0716,-0.0714
K2-295 b,1,106.47305,19.6101417,6.8167277,134.80295,-55.43141,4444.0,232.801,1.835,-1.807
GJ 27.1 b,1,,9.9980016,-44.2541679,309.84569,-72.72011,3542.0,23.6062,0.02565,-0.02565
GJ 160.2 b,1,,61.6454173,-20.8564724,215.8726,-45.26015,4347.0,25.8557,0.0393,-0.0391
GJ 180 c,1,,73.460097,-17.776194,216.96953,-33.72746,3371.0,11.9407,0.0045,-0.0045
GJ 682 b,1,,264.2610245,-44.3232519,345.9806,-6.63429,3028.0,5.00671,0.0021,-0.0021
GJ 682 c,1,,264.2610245,-44.3232519,345.9806,-6.63429,3028.0,5.00671,0.0021,-0.0021
NY Vir c,1,,204.7005847,-2.0303873,326.17234,58.68771,32780.0,544.024,18.8765,-18.8765
HD 233832 b,1,,171.5196515,50.3763099,152.16702,61.62913,4981.0,58.742,0.2626,-0.2602
Kepler-361 b,1,,296.8034146,46.7411011,80.338,10.66734,6169.0,930.32,15.496,-15.496
Kepler-136 c,1,,296.4673039,42.5987984,76.53433,8.8879,6165.0,420.818,4.389,-4.3
Kepler-121 b,1,,286.1621273,39.6780204,70.37852,14.57646,5311.0,510.523,6.17,-6.027
Kepler-119 b,1,,295.9463854,42.6588324,76.40109,9.25285,5595.0,701.996,12.463,-12.044
Kepler-251 e,1,,296.5662171,44.1058077,77.9071,9.55133,5526.0,924.625,27.219,-25.73
Kepler-258 c,1,,294.0684116,46.5791357,79.30454,12.25592,4942.0,575.988,8.1805,-8.1805
Kepler-267 c,1,,299.8305655,47.1575741,81.73773,9.07311,4258.0,264.993,2.4925,-2.4925
Kepler-95 b,1,13.0,284.4824281,44.397891,74.43259,17.51848,5699.0,445.656,5.783,-5.64
GU Psc b,1,3591.3,18.146485,17.0650029,130.15305,-45.51002,,47.5501,0.1649,-0.1638
Kepler-783 c,1,,291.0628615,47.484789,79.2337,14.49447,5411.49,516.09,4.699,-4.699
Kepler-1868 b,1,,293.2983733,43.5558025,76.29601,11.3814,4658.0,274.18,0.9505,-0.9505
iot Dra b,1,,231.2323227,58.9661403,93.97119,48.62777,4504.0,31.32832,0.500546,-0.500546
YSES 2 b,1,2002.31896,171.9802779,-66.4345736,294.70983,-4.90523,4749.0,109.406,0.374,-0.373
K2-280 b,1,37.1,291.5953596,-22.2477071,16.32379,-17.32247,5500.0,391.537,7.494,-7.223
GJ 876 d,1,6.83,343.3239737,-14.2665958,52.00313,-59.63511,,4.67517,0.00167,-0.00167
Kepler-311 c,1,,282.0612731,47.0854984,76.49308,20.02263,5905.0,778.654,9.2165,-9.2165
V830 Tau b,1,222.481,68.2918259,24.5619241,173.98885,-15.64797,4250.0,130.111,0.6975,-0.6975
Kepler-1845 b,1,,292.9016226,38.297032,71.39829,9.25314,4703.0,710.724,17.045,-17.045
Kepler-1763 b,1,,294.1130368,40.3628861,73.69343,9.37925,5897.0,756.486,9.7675,-9.7675
Kepler-1753 b,1,,288.236664,46.6058744,77.59797,15.9048,5180.0,707.688,15.215,-14.599
Kepler-1942 b,1,,294.9805416,44.4252384,77.64775,10.70294,5834.0,842.492,20.931,-19.958
K2-398 b,1,,161.7349738,1.9367044,247.80615,50.97268,5946.0,606.992,13.07,-12.539
Kepler-305 e,1,,299.2242557,40.343167,75.59975,5.97338,4974.0,868.477,26.64,-25.126
Kepler-129 b,1,,285.3111845,47.8484775,78.0353,18.21023,5770.0,408.845,4.399,-4.308
TIC 172900988 b,1,942.0,128.6616644,31.5539793,191.79495,34.66122,6050.0,250.956,3.254,-3.172
Kepler-600 b,1,,283.8330588,41.9786358,71.89137,17.08228,5279.0,619.723,7.671,-7.488
Kepler-641 b,1,,291.8235292,42.5161945,74.85588,11.88448,5713.0,969.918,15.6765,-15.6765
Kepler-208 b,1,,293.8901979,42.5279413,75.56386,10.52882,6092.0,775.328,8.8585,-8.8585
Kepler-1832 b,1,,299.8517779,43.7320611,78.76895,7.3123,5242.0,486.174,5.3715,-5.3715
HD 106252 b,1,,183.3730583,10.0404302,273.5046,70.71215,5874.0,38.185,0.079,-0.0787
Kepler-1955 b,1,,299.5347603,40.4777528,75.83798,5.83975,5825.0,449.351,5.668,-5.53
Kepler-1713 b,1,,287.3456737,43.3783894,74.25854,15.22309,6477.0,295.293,2.248,-2.215
HD 137496 c,1,,231.7420543,-16.5090014,348.34536,32.32096,5799.0,155.317,1.739,-1.702
Kepler-580 b,1,,283.4997537,40.5528053,70.40875,16.79215,4298.0,323.899,2.575,-2.536
Kepler-514 b,1,,286.2471739,50.2423694,80.62372,18.47594,6106.0,455.336,4.984,-4.879
Kepler-132 b,1,,283.23581,41.343037,71.10178,17.26662,6003.0,349.549,,
Kepler-334 c,1,,287.1406177,47.1151153,77.79017,16.79191,5828.0,426.59,4.496,-4.405
Kepler-166 c,1,,293.1600977,48.8812074,81.14899,13.81924,5413.0,603.53,7.443,-7.266
Kepler-99 b,1,6.15,297.3539994,41.3000452,75.71488,7.67792,4782.0,208.369,1.042,-1.031
Kepler-1838 b,1,,298.9917165,40.14226,75.33486,6.02307,5877.0,451.242,4.866,-4.765
Kepler-137 c,1,,282.1355875,43.0391951,72.46721,18.62824,5187.0,302.979,1.849,-1.827
Kepler-523 b,1,,284.0611224,45.5068127,75.41032,18.19117,5515.0,253.295,1.633,-1.613
Kepler-140 b,1,,287.3694056,46.7681473,77.51619,16.51644,6077.0,583.859,7.097,-6.931
Kepler-594 b,1,,288.9217259,49.7620237,80.81553,16.7005,5485.0,769.2,13.469,-13.469
Ross 458 c,1,1906.98,195.1912147,12.3755996,311.81455,75.08626,,11.5094,0.02025,-0.02025
Kepler-181 c,1,,296.1512831,50.0957806,83.15616,12.6227,5333.0,609.283,7.946,-7.946
Kepler-642 b,1,,293.8345542,42.624948,75.63245,10.60971,6570.0,781.582,8.592,-8.411
Kepler-28 b,1,479.9,292.1370409,42.4294835,74.88051,11.63869,4590.0,438.359,4.6705,-4.6705
Kepler-58 d,1,,296.3586251,39.1152033,73.41902,7.26637,6099.0,969.252,24.478,-23.32
Kepler-1090 c,1,,295.6629002,44.5258237,77.96982,10.31965,5330.0,858.77,28.36,-26.632
Kepler-1776 b,1,,291.5344017,47.0424958,78.95728,14.01882,5872.0,690.336,6.7705,-6.7705
Kepler-461 b,1,,292.2490563,46.1647909,78.35619,13.20021,5634.0,692.158,6.657,-6.535
Kepler-1650 b,1,,297.7292296,42.8666919,77.22891,8.2103,3410.0,134.397,0.725,-0.717
Kepler-305 b,1,10.5,299.2242557,40.343167,75.59975,5.97338,,868.477,26.64,-25.126
Kepler-1858 b,1,,292.3074315,46.626579,78.80207,13.36315,4939.0,833.055,24.544,-24.544
Kepler-1130 b,1,,285.207421,45.384333,75.59135,17.39614,5403.0,249.343,1.802,-1.777
Kepler-1311 d,1,,289.6512597,43.8244445,75.3761,13.8754,5616.0,866.331,13.474,-13.074
Kepler-1689 b,1,,291.5741663,38.6559433,71.24425,10.34205,5731.43,294.122,1.753,-1.731
Kepler-1865 b,1,,293.941238,41.5904136,74.73565,10.06365,5420.0,922.255,27.387,-25.877
Kepler-1663 b,1,,290.4015156,48.8227234,80.31086,15.44414,3844.0,337.926,3.407,-3.407
Kepler-1073 d,1,,294.1527259,38.2330886,71.80378,8.35401,5509.0,809.897,13.14,-12.733
K2-374 b,1,,137.3794986,16.3558324,212.73798,37.75937,5789.0,359.439,5.293,-5.144
K2-168 b,1,,333.1100738,-16.3418863,40.91076,-51.71337,5502.7,243.935,4.239,-4.099
Kepler-913 c,1,,297.5830564,41.9523531,76.37255,7.85166,6068.0,991.618,34.082,-31.926
Kepler-1861 b,1,,295.8465148,49.9361586,82.91864,12.72337,5855.0,829.985,12.3095,-12.3095
Kepler-381 b,1,,285.1828685,43.8310283,74.0723,16.8434,6152.0,267.323,1.708,-1.687
HD 216520 b,1,,341.8768719,83.6975307,119.4454,21.68276,5103.0,19.552,0.0113,-0.0113
Kepler-1796 b,1,,301.5430397,44.6056251,80.15696,6.73189,6036.0,825.883,15.474,-14.924
Kepler-1038 b,1,,298.9721472,44.1323499,78.79138,8.06131,5335.0,584.136,9.939,-9.618
Kepler-1867 b,1,,294.9971007,43.4358698,76.76315,10.23146,5693.0,680.583,7.096,-6.954
Kepler-1693 b,1,,290.2015581,48.1857799,79.6509,15.30878,5432.34,760.065,13.5015,-13.5015
GJ 887 c,1,,346.4668274,-35.8530693,5.10081,-65.95709,3688.0,3.29,0.01,-0.01
Kepler-1966 b,1,,292.4637788,41.2990438,73.95914,10.91713,5009.0,484.601,14.365,-14.365
Kepler-1690 b,1,,288.1566649,41.8779417,73.08366,14.07622,5404.0,703.789,9.481,-9.236
Kepler-57 b,1,115.0,293.6413146,44.6570692,77.41261,11.65774,5145.0,644.14,8.6285,-8.6285
Kepler-57 c,1,9.1,293.6413146,44.6570692,77.41261,11.65774,5145.0,644.14,8.6285,-8.6285
Kepler-141 b,1,,297.9707271,47.7316041,81.60929,10.44986,4910.0,301.183,1.309,-1.298
Kepler-994 b,1,,289.0720752,47.406918,78.59578,15.69417,3934.0,188.158,0.7305,-0.7305
Kepler-333 b,1,,292.2861201,40.9135429,73.54712,10.86393,4259.0,324.413,2.1495,-2.1495
Kepler-841 b,1,,284.2513637,48.8095962,78.73264,19.20216,5324.0,998.961,37.779,-35.167
Kepler-153 c,1,,282.460502,48.2570293,77.76651,20.14233,5404.0,459.368,3.439,-3.389
Kepler-387 c,1,,287.7982699,45.6567655,76.5661,15.81604,5774.0,801.052,10.7825,-10.7825
Kepler-934 b,1,,290.2884494,43.7552623,75.50887,13.42851,5001.0,608.738,8.995,-8.741
Kepler-317 b,1,,294.9438822,39.0320499,72.81063,8.18819,5497.0,940.584,26.129,-24.777
Kepler-280 b,1,,291.3905325,42.1804735,74.40417,12.02527,5744.0,780.361,11.302,-11.302
Kepler-1215 b,1,,297.4636477,48.1813978,81.84303,10.96452,5616.0,661.022,6.947,-6.807
Kepler-1029 b,1,,292.1328738,41.5474786,74.07265,11.25011,5030.0,366.656,2.5695,-2.5695
Kepler-965 b,1,,298.5153169,41.8912305,76.66856,7.22017,5886.0,582.828,6.279,-6.148
Kepler-184 c,1,,291.9518784,43.0746172,75.41102,12.04501,5788.0,610.326,6.0115,-6.0115
Kepler-1333 b,1,,293.5275797,41.111394,74.15853,10.11879,5628.0,932.446,30.4685,-30.4685
Kepler-342 b,1,,292.6780488,46.7266813,79.00786,13.17723,6175.0,781.611,9.729,-9.498
Kepler-836 b,1,,287.4527659,45.7043964,76.5148,16.05709,5895.0,980.035,21.455,-20.575
Kepler-1337 b,1,,287.0091176,46.7961229,77.44616,16.7555,4523.0,601.629,11.759,-11.325
Kepler-245 e,1,,291.6389972,42.4363482,74.72154,11.97179,5174.0,861.527,26.041,-24.582
Kepler-988 b,1,,290.7082585,42.2372245,74.23269,12.50541,4005.0,304.889,2.6495,-2.6495
Kepler-156 b,1,,290.2964214,37.7494271,69.96483,10.84034,5094.0,443.483,3.494,-3.494
Kepler-251 d,1,,296.5662171,44.1058077,77.9071,9.55133,5526.0,924.625,27.219,-25.73
Kepler-253 d,1,,291.8419337,44.858124,77.02002,12.89296,5208.0,838.595,20.317,-19.394
K2-244 b,1,,183.4686492,-3.8318097,285.17361,57.739,5677.0,212.902,2.422,-2.369
K2-224 b,1,,189.7041426,-10.0605942,297.80252,52.68541,5620.0,275.255,2.935,-2.874
K2-166 b,1,,185.1880932,2.2823788,285.15815,64.0901,5960.0,476.882,9.692,-9.321
HD 83443 c,1,476.74261,144.2994103,-43.272721,269.59585,6.67887,5442.0,40.8991,0.0628,-0.0626
HD 156668 b,1,,259.4183491,29.228161,51.96923,32.1149,4850.0,24.3323,0.0165,-0.0166
K2-225 b,1,,186.5410958,-9.6248232,292.60786,52.73956,5742.0,357.778,5.896,-5.711
K2-153 b,1,,183.8088709,2.0208765,282.34972,63.43666,3845.0,143.125,0.915,-0.903
K2-242 b,1,,179.8358421,-6.5178542,280.50197,54.06962,3459.0,109.237,0.625,-0.617
K2-158 c,1,,179.9397081,-5.7216879,280.19801,54.85278,5503.0,197.299,2.061,-2.02
K2-243 c,1,,181.1211419,-4.8991358,281.66644,56.0218,6570.0,266.864,3.516,-3.428
K2-246 b,1,,181.6296115,-1.1606,280.22006,59.71563,5610.0,703.616,26.4825,-26.4825
K2-247 b,1,,188.8935189,-10.0692793,296.49384,52.60405,4667.0,258.113,2.049,-2.017
K2-248 b,1,,182.8173343,-9.4141696,286.63848,52.18224,5528.0,406.254,4.991,-4.874
K2-250 b,1,,185.0315429,-8.9757427,289.98214,53.10691,5172.0,414.708,6.352,-6.166
K2-254 b,1,,185.5507926,-4.7172908,289.32884,57.38029,4629.0,227.775,1.296,-1.281
K2-254 c,1,,185.5507926,-4.7172908,289.32884,57.38029,4629.0,227.775,1.296,-1.281
K2-255 b,1,,189.9128532,-3.3705631,297.15142,59.36883,4676.0,191.608,1.538,-1.515
K2-258 b,1,,187.6314027,-1.1609171,292.00804,61.2665,6351.0,661.873,11.218,-10.856
EPIC 206024342 b,1,,331.2771441,-14.1218019,42.94366,-49.1871,,369.888,4.99,-4.86
EPIC 206024342 d,1,,331.2771441,-14.1218019,42.94366,-49.1871,5724.0,369.888,4.99,-4.86
HD 93963 A c,1,19.2,162.7766969,25.641065,209.2072,63.07361,5987.0,82.3432,0.3932,-0.3896
EPIC 206024342 c,1,,331.2771441,-14.1218019,42.94366,-49.1871,5724.0,369.888,4.99,-4.86
HD 83443 b,1,,144.2994103,-43.272721,269.59585,6.67887,5442.0,40.8991,0.0628,-0.0626
K2-229 c,1,,186.8729195,-6.7218474,292.35223,55.65723,5315.0,102.564,1.093,-1.07
Kepler-1692 b,1,,286.9241804,47.0537092,77.67308,16.90563,5146.0,591.019,6.926,-6.77
KIC 10068024 b,1,,288.8470423,47.0228607,78.16657,15.68342,6118.4,721.105,,
K2-396 b,1,,74.6928607,17.2690562,183.77072,-15.41489,5236.0,274.864,2.884,-2.825
Kepler-324 b,1,,286.4714473,49.6490933,80.09266,18.13155,5194.0,501.574,3.681,-3.629
Kepler-324 e,1,,286.4714473,49.6490933,80.09266,18.13155,5191.0,501.574,3.681,-3.629
Kepler-1610 b,1,,295.9049795,45.4054296,78.84084,10.58296,5383.0,864.331,24.2205,-24.2205
K2-408 b,1,,227.9168555,-17.6842698,344.09333,33.75085,5335.0,162.306,1.351,-1.329
Kepler-1488 c,1,,286.6464265,49.9377735,80.41883,18.12873,5710.0,905.825,11.645,-11.359
Kepler-1754 b,1,,295.4570818,50.0771838,82.93049,13.01042,4723.0,718.945,21.743,-20.523
Kepler-1514 c,1,,292.6274943,37.8601653,70.90471,9.24415,6145.0,397.292,4.122,-4.039
Kepler-1805 b,1,,285.0865387,40.8990506,71.21319,15.80738,3867.0,221.639,1.2465,-1.2465
Kepler-1939 b,1,,285.6899312,40.9946659,71.48672,15.42338,4353.0,189.833,0.495,-0.492
Kepler-598 b,1,,293.1234493,40.9348005,73.85727,10.30916,5307.0,681.086,10.813,-10.813
Kepler-1312 b,1,,292.9712801,41.0357494,73.89554,10.45737,5719.0,299.104,2.305,-2.27
Kepler-487 b,1,,295.2872318,41.2220033,74.88508,8.99914,5444.0,872.343,21.335,-20.356
Kepler-1783 b,1,,297.0210984,41.3771655,75.65841,7.93344,5129.0,264.078,1.232,-1.22
